"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag","MetricID","SnapshotDate","StudyID"
"10624","Site",3,110,0.0272727272727273,-0.641118462423127,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"13139","Site",3,113,0.0265486725663717,-0.678852719594912,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"33296","Site",7,271,0.025830258302583,-1.0959240993061,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"33620","Site",5,194,0.0257731958762887,-0.930249506492733,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"5444","Site",2,79,0.0253164556962025,-0.608947312576094,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"20578","Site",3,120,0.025,-0.763594739550046,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"39000","Site",2,90,0.0222222222222222,-0.760755632760978,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"28676","Site",5,292,0.0171232876712329,-1.69916162735549,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"24964","Site",1,59,0.0169491525423729,-0.768830167238079,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"26674","Site",2,122,0.0163934426229508,-1.12873221301868,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"22033","Site",2,126,0.0158730158730159,-1.16913576637646,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"25616","Site",2,158,0.0126582278481013,-1.46172589433403,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"34664","Site",0,107,0,-1.69710580941273,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"25970","Site",0,71,0,-1.38243972714202,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"6452","Site",0,67,0,-1.34293326811385,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"30019","Site",0,54,0,-1.20562962544179,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"14449","Site",0,40,0,-1.03764076911786,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"32900","Site",0,38,0,-1.01136711803811,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"18260","Site",0,30,0,-0.898623266058486,0,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"25664","Site",3,2,1.5,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"17938","Site",1,6,0.166666666666667,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"18244","Site",1,6,0.166666666666667,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"18806","Site",1,6,0.166666666666667,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"6453","Site",4,26,0.153846153846154,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"18179","Site",2,17,0.117647058823529,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"36994","Site",2,20,0.1,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"24680","Site",1,11,0.0909090909090909,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"14169","Site",2,28,0.0714285714285714,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"6209","Site",1,23,0.0434782608695652,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"16424","Site",1,24,0.0416666666666667,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"30995","Site",1,24,0.0416666666666667,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"29254","Site",1,25,0.04,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"34326","Site",1,27,0.037037037037037,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"17013","Site",1,28,0.0357142857142857,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"18549","Site",0,28,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"17444","Site",0,24,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"4723","Site",0,21,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"38758","Site",0,21,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"24867","Site",0,19,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"34343","Site",0,15,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"33633","Site",0,14,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"20869","Site",0,10,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"30516","Site",0,10,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"8240","Site",0,5,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"8290","Site",0,4,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"21015","Site",0,4,0,NA,NA,"Analysis_kri0003",2026-07-28,"AA-AA-000-0000"
"30776","Site",7,32,0.21875,4.04503712203309,2,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"10388","Site",4,39,0.102564102564103,1.49270973012408,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"35223","Site",5,49,0.102040816326531,1.6581657066246,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"16725","Site",3,35,0.0857142857142857,1.00565564256655,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"37781","Site",3,35,0.0857142857142857,1.00565564256655,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"21129","Site",3,36,0.0833333333333333,0.961388736193858,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"14393","Site",6,72,0.0833333333333333,1.35960898943808,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34","Site",4,49,0.0816326530612245,1.07284332728086,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"257","Site",7,89,0.0786516853932584,1.33065872594691,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"38166","Site",3,42,0.0714285714285714,0.722308304481914,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"14729","Site",19,266,0.0714285714285714,1.81776937001986,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"6022","Site",10,141,0.0709219858156028,1.29880342342756,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"8995","Site",21,297,0.0707070707070707,1.86982786834333,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"28689","Site",22,321,0.0685358255451713,1.78452134581577,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"28822","Site",9,132,0.0681818181818182,1.12767843982522,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"24964","Site",4,59,0.0677966101694915,0.74179523369913,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"18260","Site",2,30,0.0666666666666667,0.50359717989891,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"37191","Site",3,45,0.0666666666666667,0.616778063328457,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"14105","Site",9,135,0.0666666666666667,1.06829094267882,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"14648","Site",9,137,0.0656934306569343,1.02950148098135,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"9075","Site",10,155,0.0645161290322581,1.03499178222195,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"16992","Site",13,203,0.0640394088669951,1.15662692388114,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"17815","Site",3,47,0.0638297872340425,0.55064907040514,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"37908","Site",12,194,0.0618556701030928,1.00607474896169,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"10497","Site",11,178,0.0617977528089888,0.96052850677139,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34355","Site",19,319,0.0595611285266458,1.12219096424714,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"20578","Site",7,120,0.0583333333333333,0.633167710788798,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"17731","Site",3,52,0.0576923076923077,0.397862437753849,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"4659","Site",6,106,0.0566037735849057,0.522128360171,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"22033","Site",7,126,0.0555555555555556,0.521049413986405,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34869","Site",8,144,0.0555555555555556,0.557025253918991,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34660","Site",9,162,0.0555555555555556,0.590814501507415,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"17541","Site",32,576,0.0555555555555556,1.11405050783798,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"30816","Site",2,37,0.0540540540540541,0.244932981642974,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34071","Site",17,316,0.0537974683544304,0.697108850642592,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"32900","Site",2,38,0.0526315789473684,0.212293101007969,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"38497","Site",10,190,0.0526315789473684,0.474701805008047,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"2392","Site",26,497,0.0523138832997988,0.738735321987784,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"22677","Site",20,385,0.051948051948052,0.620780483562069,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"33620","Site",10,194,0.0515463917525773,0.417742980221756,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"5444","Site",4,79,0.0506329113924051,0.233310078071643,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34341","Site",28,557,0.0502692998204668,0.584348124500653,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"14449","Site",2,40,0.05,0.149615161776639,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"16996","Site",12,240,0.05,0.366480804136723,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34694","Site",17,345,0.0492753623188406,0.384247827508021,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"21541","Site",3,61,0.0491803278688525,0.158531097457857,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"17187","Site",37,753,0.049136786188579,0.552094050209701,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"12392","Site",5,102,0.0490196078431373,0.19834736787592,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"20531","Site",17,349,0.0487106017191977,0.343240421021475,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"5960","Site",6,125,0.048,0.172867294623943,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"9522","Site",20,417,0.0479616306954436,0.312526978571762,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"28676","Site",14,292,0.047945205479452,0.260373621169251,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"24917","Site",3,63,0.0476190476190476,0.110334665205707,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"384","Site",12,253,0.0474308300395257,0.208840431981993,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"8594","Site",34,725,0.0468965517241379,0.29458494192302,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"18548","Site",8,171,0.0467836257309941,0.137016626480216,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"38711","Site",14,301,0.0465116279069767,0.162450278893588,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"26880","Site",15,324,0.0462962962962963,0.152661771644124,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"14601","Site",16,348,0.0459770114942529,0.133810911122822,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"37728","Site",20,436,0.0458715596330275,0.140755260518984,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"6452","Site",3,67,0.0447761194029851,0.0184387729201807,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"13139","Site",5,113,0.0442477876106195,0.000934854245224053,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"30729","Site",14,322,0.0434782608695652,-0.0549995460507115,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"33617","Site",19,440,0.0431818181818182,-0.0897697863586617,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"14164","Site",5,116,0.0431034482758621,-0.0495511444800335,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"1028","Site",4,93,0.043010752688172,-0.0480302593123627,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34696","Site",12,283,0.0424028268551237,-0.125687292799383,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"25970","Site",3,71,0.0422535211267606,-0.0681092252993526,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"10371","Site",4,95,0.0421052631578947,-0.0847047977756714,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"4695","Site",9,214,0.0420560747663551,-0.130079716340364,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"6416","Site",9,216,0.0416666666666667,-0.154135189607746,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"12417","Site",18,435,0.0413793103448276,-0.243291693905895,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34903","Site",3,73,0.0410958904109589,-0.109586999068234,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"26674","Site",5,122,0.040983606557377,-0.146751359942079,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"16498","Site",6,149,0.0402684563758389,-0.197946360363474,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"1881","Site",11,277,0.0397111913357401,-0.307895631958124,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"534","Site",8,202,0.0396039603960396,-0.269173882336607,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"38404","Site",5,127,0.0393700787401575,-0.224230974042087,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"26115","Site",16,411,0.0389294403892944,-0.439981559906168,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"17808","Site",19,498,0.0381526104417671,-0.55534404112827,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"30212","Site",4,105,0.0380952380952381,-0.257409866606283,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"25616","Site",6,158,0.0379746835443038,-0.32197019882193,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"39048","Site",3,79,0.0379746835443038,-0.227667310926968,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"8560","Site",15,396,0.0378787878787879,-0.517542374126122,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"21380","Site",15,399,0.037593984962406,-0.542808084919438,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"37186","Site",30,808,0.0371287128712871,-0.826629736960578,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"30019","Site",2,54,0.037037037037037,-0.216459096900644,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"37702","Site",21,570,0.0368421052631579,-0.722329122333342,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"4354","Site",4,111,0.036036036036036,-0.353552414370817,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"5927","Site",6,167,0.0359281437125748,-0.439373893321752,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"17172","Site",8,228,0.0350877192982456,-0.565380029674463,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"531","Site",26,774,0.0335917312661499,-1.21222851254559,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"18777","Site",16,477,0.0335429769392034,-0.956003931993231,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"10531","Site",1,30,0.0333333333333333,-0.244456118119134,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34713","Site",21,633,0.033175355450237,-1.13918786572292,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"38272","Site",9,277,0.0324909747292419,-0.800256218618268,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"6530","Site",7,223,0.031390134529148,-0.785383377434723,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"31107","Site",13,415,0.0313253012048193,-1.07681561776693,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"29060","Site",5,161,0.031055900621118,-0.684708673406244,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"25605","Site",10,338,0.029585798816568,-1.1028289615718,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"33296","Site",8,271,0.029520295202952,-0.991912159396249,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"17961","Site",10,344,0.0290697674418605,-1.1517889898916,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34664","Site",3,107,0.0280373831775701,-0.686125376584045,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"12432","Site",5,212,0.0235849056603774,-1.23140418864844,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"12937","Site",7,301,0.0232558139534884,-1.49068335364213,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"25476","Site",3,130,0.0230769230769231,-0.988013563687823,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"32913","Site",5,224,0.0223214285714286,-1.34325465481181,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"37912","Site",1,45,0.0222222222222222,-0.604787857038427,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"5968","Site",6,277,0.0216606498194946,-1.53879709860848,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"27025","Site",1,49,0.0204081632653061,-0.683123810750362,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"10630","Site",5,255,0.0196078431372549,-1.61073650812562,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"12407","Site",1,52,0.0192307692307692,-0.738512097615617,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"9044","Site",1,53,0.0188679245283019,-0.756402465531497,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"10624","Site",2,110,0.0181818181818182,-1.11919465153284,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"13333","Site",2,118,0.0169491525423729,-1.21404140798811,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"33824","Site",3,180,0.0166666666666667,-1.51496719416858,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"13081","Site",2,138,0.0144927536231884,-1.43113224915307,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"39000","Site",1,90,0.0111111111111111,-1.28718796276121,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"29192","Site",1,91,0.010989010989011,-1.29909157705331,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"39044","Site",0,61,0,-1.41526877786964,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"18033","Site",0,43,0,-1.18825113041817,0,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"25664","Site",1,2,0.5,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"30516","Site",3,10,0.3,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"21015","Site",1,4,0.25,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"24867","Site",4,19,0.210526315789474,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"8240","Site",1,5,0.2,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"20869","Site",2,10,0.2,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"24680","Site",2,11,0.181818181818182,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"18806","Site",1,6,0.166666666666667,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"38758","Site",3,21,0.142857142857143,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"36994","Site",2,20,0.1,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"6209","Site",2,23,0.0869565217391304,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34343","Site",1,15,0.0666666666666667,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"18179","Site",1,17,0.0588235294117647,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"4723","Site",1,21,0.0476190476190476,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"16424","Site",1,24,0.0416666666666667,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"17444","Site",1,24,0.0416666666666667,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"30995","Site",1,24,0.0416666666666667,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"29254","Site",1,25,0.04,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"6453","Site",1,26,0.0384615384615385,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"34326","Site",1,27,0.037037037037037,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"14169","Site",1,28,0.0357142857142857,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"18549","Site",1,28,0.0357142857142857,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"17013","Site",0,28,0,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"33633","Site",0,14,0,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"17938","Site",0,6,0,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"18244","Site",0,6,0,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"8290","Site",0,4,0,NA,NA,"Analysis_kri0004",2026-07-28,"AA-AA-000-0000"
"5444","Site",24,1013,0.0236920039486673,2.02078266936726,1,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"33296","Site",49,2126,0.0230479774223895,2.70659922218326,1,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"18548","Site",36,1567,0.02297383535418,2.30185005647615,1,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"25476","Site",35,1577,0.0221940393151554,2.07882498731798,1,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"34071","Site",45,2050,0.0219512195121951,2.28838346712741,1,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"26880","Site",67,3233,0.0207237859573152,2.35462039442699,1,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"34","Site",24,1037,0.0231436837029894,1.91323064204036,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"4723","Site",12,554,0.0216606498194946,1.13874000305391,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"10624","Site",22,1020,0.0215686274509804,1.52328440144665,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"18260","Site",11,526,0.0209125475285171,0.981957789357716,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"37781","Site",33,1587,0.0207939508506616,1.67049874166337,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"24964","Site",11,538,0.0204460966542751,0.912612734488983,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"17938","Site",10,496,0.0201612903225806,0.829082267125767,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"10388","Site",11,554,0.01985559566787,0.82269288166276,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"27025","Site",10,507,0.019723865877712,0.764957404333677,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"24917","Site",21,1074,0.0195530726256983,1.07172247258311,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"26115","Site",39,2029,0.0192212912764909,1.36188955814321,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"37908","Site",50,2637,0.0189609404626469,1.4531333001597,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"21015","Site",10,529,0.0189035916824197,0.641033952229923,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"38404","Site",39,2111,0.0184746565608716,1.1339494169582,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"32913","Site",19,1038,0.0183044315992293,0.754351457636301,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"38166","Site",19,1059,0.0179414542020774,0.674075254648083,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"1028","Site",27,1516,0.0178100263852243,0.768443902764472,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"12392","Site",27,1518,0.0177865612648221,0.762149740392349,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"2392","Site",63,3548,0.0177564825253664,1.15186080655582,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"21541","Site",19,1071,0.0177404295051354,0.62894509503391,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"29060","Site",46,2593,0.0177400694176629,0.978495250164183,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"14393","Site",18,1034,0.0174081237911025,0.538496885018983,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"25616","Site",18,1038,0.0173410404624277,0.523459904739717,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"30212","Site",27,1557,0.0173410404624277,0.641104833709099,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"38711","Site",44,2547,0.0172752257557911,0.795263995391467,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"20531","Site",53,3112,0.0170308483290488,0.777644609550726,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"38497","Site",27,1593,0.0169491525423729,0.53212139139356,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"34694","Site",53,3133,0.016916693265241,0.732732435443682,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"534","Site",35,2077,0.0168512277323062,0.574406192963097,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"16996","Site",26,1543,0.016850291639663,0.494816096107822,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"12432","Site",36,2152,0.016728624535316,0.542376365802365,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"531","Site",87,5233,0.0166252627555895,0.790153866529462,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"31107","Site",79,4755,0.0166140904311251,0.74747123503901,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"34869","Site",26,1575,0.0165079365079365,0.398850350083807,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
"12417","Site",68,4121,0.0165008493084203,0.641780899356512,0,"Analysis_kri0005",2026-07-28,"AA-AA-000-0000"
