"GroupID","Param","Value","GroupLevel"
"21129","invid","21129","Site"
"21129","InvestigatorFirstName","Joanne","Site"
"21129","InvestigatorLastName","Doe","Site"
"21129","site_status","Active","Site"
"21129","site_active_dt","2012-02-01","Site"
"21129","City","Newtown Square","Site"
"21129","State","PA","Site"
"21129","Country","US","Site"
"20578","studyid","AA-AA-000-0000","Site"
"20578","invid","20578","Site"
"20578","InvestigatorFirstName","Joanne","Site"
"20578","InvestigatorLastName","Smith","Site"
"20578","site_status","Active","Site"
"20578","site_active_dt","2012-02-01","Site"
"20578","City","Foster City","Site"
"20578","State","CA","Site"
"20578","Country","US","Site"
"38404","studyid","AA-AA-000-0000","Site"
"38404","invid","38404","Site"
"38404","InvestigatorFirstName","Fred","Site"
"38404","InvestigatorLastName","Smith","Site"
"38404","site_status","Active","Site"
"38404","site_active_dt","2012-02-01","Site"
"38404","City","Milton Keynes","Site"
"38404","State","Buckinghamshire","Site"
"38404","Country","UK","Site"
"10624","studyid","AA-AA-000-0000","Site"
"10624","invid","10624","Site"
"10624","InvestigatorFirstName","Joanne","Site"
"10624","InvestigatorLastName","Smith","Site"
"10624","site_status","Active","Site"
"10624","site_active_dt","2012-02-01","Site"
"10624","City","Milton Keynes","Site"
"10624","State","Buckinghamshire","Site"
"10624","Country","UK","Site"
"12392","studyid","AA-AA-000-0000","Site"
"12392","invid","12392","Site"
"12392","InvestigatorFirstName","Joanne","Site"
"12392","InvestigatorLastName","Deer","Site"
"12392","site_status","Active","Site"
"12392","site_active_dt","2012-02-01","Site"
"12392","City","Kumamoto","Site"
"12392","State","Kumamoto Prefecture","Site"
"12392","Country","Japan","Site"
"5927","studyid","AA-AA-000-0000","Site"
"5927","invid","5927","Site"
"5927","InvestigatorFirstName","Fred","Site"
"5927","InvestigatorLastName","Smith","Site"
"5927","site_status","Active","Site"
"5927","site_active_dt","2012-02-01","Site"
"5927","City","London","Site"
"5927","State","Greater London","Site"
"5927","Country","UK","Site"
"28822","studyid","AA-AA-000-0000","Site"
"28822","invid","28822","Site"
"28822","InvestigatorFirstName","Joanne","Site"
"28822","InvestigatorLastName","Doe","Site"
"28822","site_status","Active","Site"
"28822","site_active_dt","2012-02-01","Site"
"28822","City","London","Site"
"28822","State","Greater London","Site"
"28822","Country","UK","Site"
"34869","studyid","AA-AA-000-0000","Site"
"34869","invid","34869","Site"
"34869","InvestigatorFirstName","John","Site"
"34869","InvestigatorLastName","Smith","Site"
"34869","site_status","Active","Site"
"34869","site_active_dt","2012-02-01","Site"
"34869","City","Foster City","Site"
"34869","State","CA","Site"
"34869","Country","US","Site"
"9075","studyid","AA-AA-000-0000","Site"
"9075","invid","9075","Site"
"9075","InvestigatorFirstName","John","Site"
"9075","InvestigatorLastName","Doe","Site"
"9075","site_status","Active","Site"
"9075","site_active_dt","2012-02-01","Site"
"9075","City","London","Site"
"9075","State","Greater London","Site"
"9075","Country","UK","Site"
"5444","studyid","AA-AA-000-0000","Site"
"5444","invid","5444","Site"
"5444","InvestigatorFirstName","John","Site"
"5444","InvestigatorLastName","Doe","Site"
"5444","site_status","Active","Site"
"5444","site_active_dt","2012-02-01","Site"
"5444","City","Tokyo","Site"
"5444","State","Kanto","Site"
"5444","Country","Japan","Site"
"13333","studyid","AA-AA-000-0000","Site"
"13333","invid","13333","Site"
"13333","InvestigatorFirstName","Fred","Site"
"13333","InvestigatorLastName","Deer","Site"
"13333","site_status","Active","Site"
"13333","site_active_dt","2012-02-01","Site"
"13333","City","Foster City","Site"
"13333","State","CA","Site"
"13333","Country","US","Site"
"14393","studyid","AA-AA-000-0000","Site"
"14393","invid","14393","Site"
"14393","InvestigatorFirstName","Fred","Site"
"14393","InvestigatorLastName","Deer","Site"
"14393","site_status","Active","Site"
"14393","site_active_dt","2012-03-01","Site"
"14393","City","Milton Keynes","Site"
"14393","State","Buckinghamshire","Site"
"14393","Country","UK","Site"
"27025","studyid","AA-AA-000-0000","Site"
"27025","invid","27025","Site"
"27025","InvestigatorFirstName","Joanne","Site"
"27025","InvestigatorLastName","Smith","Site"
"27025","site_status","Active","Site"
"27025","site_active_dt","2012-03-01","Site"
"27025","City","Newtown Square","Site"
"27025","State","PA","Site"
"27025","Country","US","Site"
"34","studyid","AA-AA-000-0000","Site"
"34","invid","34","Site"
"34","InvestigatorFirstName","John","Site"
"34","InvestigatorLastName","Doe","Site"
"34","site_status","Active","Site"
"34","site_active_dt","2012-03-01","Site"
"34","City","Newtown Square","Site"
"34","State","PA","Site"
"34","Country","US","Site"
"30776","studyid","AA-AA-000-0000","Site"
"30776","invid","30776","Site"
"30776","InvestigatorFirstName","Fred","Site"
"30776","InvestigatorLastName","Deer","Site"
"30776","site_status","Active","Site"
"30776","site_active_dt","2012-03-01","Site"
"30776","City","London","Site"
"30776","State","Greater London","Site"
"30776","Country","UK","Site"
"34343","studyid","AA-AA-000-0000","Site"
"34343","invid","34343","Site"
"34343","InvestigatorFirstName","John","Site"
"34343","InvestigatorLastName","Smith","Site"
"34343","site_status","Active","Site"
"34343","site_active_dt","2012-03-01","Site"
"34343","City","Newtown Square","Site"
"34343","State","PA","Site"
"34343","Country","US","Site"
"37781","studyid","AA-AA-000-0000","Site"
"37781","invid","37781","Site"
"37781","InvestigatorFirstName","Joanne","Site"
"37781","InvestigatorLastName","Doe","Site"
"37781","site_status","Active","Site"
"37781","site_active_dt","2012-03-01","Site"
"37781","City","Foster City","Site"
"37781","State","CA","Site"
"37781","Country","US","Site"
"39044","studyid","AA-AA-000-0000","Site"
"39044","invid","39044","Site"
"39044","InvestigatorFirstName","Fred","Site"
"39044","InvestigatorLastName","Deer","Site"
"39044","site_status","Active","Site"
"39044","site_active_dt","2012-03-01","Site"
"39044","City","London","Site"
"39044","State","Greater London","Site"
"39044","Country","UK","Site"
"33633","studyid","AA-AA-000-0000","Site"
"33633","invid","33633","Site"
"33633","InvestigatorFirstName","Joanne","Site"
"33633","InvestigatorLastName","Smith","Site"
"33633","site_status","Active","Site"
"33633","site_active_dt","2012-03-01","Site"
"33633","City","London","Site"
"33633","State","Greater London","Site"
"33633","Country","UK","Site"
"17731","studyid","AA-AA-000-0000","Site"
"17731","invid","17731","Site"
"17731","InvestigatorFirstName","John","Site"
"17731","InvestigatorLastName","Deer","Site"
"17731","site_status","Active","Site"
"17731","site_active_dt","2012-03-01","Site"
"17731","City","Kumamoto","Site"
"17731","State","Kumamoto Prefecture","Site"
"17731","Country","Japan","Site"
"10388","studyid","AA-AA-000-0000","Site"
"10388","invid","10388","Site"
"10388","InvestigatorFirstName","Fred","Site"
"10388","InvestigatorLastName","Doe","Site"
"10388","site_status","Active","Site"
"10388","site_active_dt","2012-03-01","Site"
"10388","City","Foster City","Site"
"10388","State","CA","Site"
"10388","Country","US","Site"
"25664","studyid","AA-AA-000-0000","Site"
"25664","invid","25664","Site"
"25664","InvestigatorFirstName","Joanne","Site"
"25664","InvestigatorLastName","Smith","Site"
"25664","site_status","Active","Site"
"25664","site_active_dt","2012-03-01","Site"
"25664","City","Foster City","Site"
"25664","State","CA","Site"
"25664","Country","US","Site"
"32900","studyid","AA-AA-000-0000","Site"
"32900","invid","32900","Site"
"32900","InvestigatorFirstName","John","Site"
"32900","InvestigatorLastName","Doe","Site"
"32900","site_status","Active","Site"
"32900","site_active_dt","2012-03-01","Site"
"32900","City","London","Site"
"32900","State","Greater London","Site"
"32900","Country","UK","Site"
"22033","studyid","AA-AA-000-0000","Site"
"22033","invid","22033","Site"
"22033","InvestigatorFirstName","Joanne","Site"
"22033","InvestigatorLastName","Doe","Site"
"22033","site_status","Active","Site"
"22033","site_active_dt","2012-03-01","Site"
"22033","City","Newtown Square","Site"
"22033","State","PA","Site"
"22033","Country","US","Site"
"8240","studyid","AA-AA-000-0000","Site"
"8240","invid","8240","Site"
"8240","InvestigatorFirstName","Joanne","Site"
"8240","InvestigatorLastName","Deer","Site"
"8240","site_status","Active","Site"
"8240","site_active_dt","2012-03-01","Site"
"8240","City","Tokyo","Site"
"8240","State","Kanto","Site"
"8240","Country","Japan","Site"
"12407","studyid","AA-AA-000-0000","Site"
"12407","invid","12407","Site"
"12407","InvestigatorFirstName","Fred","Site"
"12407","InvestigatorLastName","Deer","Site"
"12407","site_status","Active","Site"
"12407","site_active_dt","2012-03-01","Site"
"12407","City","Milton Keynes","Site"
"12407","State","Buckinghamshire","Site"
"12407","Country","UK","Site"
"17938","studyid","AA-AA-000-0000","Site"
"17938","invid","17938","Site"
"17938","InvestigatorFirstName","Joanne","Site"
"17938","InvestigatorLastName","Smith","Site"
"17938","site_status","Active","Site"
"17938","site_active_dt","2012-03-01","Site"
"17938","City","Foster City","Site"
"17938","State","CA","Site"
"17938","Country","US","Site"
"17013","studyid","AA-AA-000-0000","Site"
"17013","invid","17013","Site"
"17013","InvestigatorFirstName","John","Site"
"17013","InvestigatorLastName","Deer","Site"
"17013","site_status","Active","Site"
"17013","site_active_dt","2012-03-01","Site"
"17013","City","Kumamoto","Site"
"17013","State","Kumamoto Prefecture","Site"
"17013","Country","Japan","Site"
"16725","studyid","AA-AA-000-0000","Site"
"16725","invid","16725","Site"
"16725","InvestigatorFirstName","Joanne","Site"
"16725","InvestigatorLastName","Doe","Site"
"16725","site_status","Active","Site"
"16725","site_active_dt","2012-03-01","Site"
"16725","City","Milton Keynes","Site"
"16725","State","Buckinghamshire","Site"
"16725","Country","UK","Site"
"24680","studyid","AA-AA-000-0000","Site"
"24680","invid","24680","Site"
"24680","InvestigatorFirstName","Fred","Site"
"24680","InvestigatorLastName","Doe","Site"
"24680","site_status","Active","Site"
"24680","site_active_dt","2012-03-01","Site"
"24680","City","Kumamoto","Site"
"24680","State","Kumamoto Prefecture","Site"
"24680","Country","Japan","Site"
"6209","studyid","AA-AA-000-0000","Site"
"6209","invid","6209","Site"
"6209","InvestigatorFirstName","Joanne","Site"
"6209","InvestigatorLastName","Doe","Site"
"6209","site_status","Active","Site"
"6209","site_active_dt","2012-03-01","Site"
"6209","City","Tokyo","Site"
"6209","State","Kanto","Site"
"6209","Country","Japan","Site"
"29254","studyid","AA-AA-000-0000","Site"
"29254","invid","29254","Site"
"29254","InvestigatorFirstName","Fred","Site"
"29254","InvestigatorLastName","Doe","Site"
"29254","site_status","Active","Site"
"29254","site_active_dt","2012-03-01","Site"
"29254","City","London","Site"
"29254","State","Greater London","Site"
"29254","Country","UK","Site"
"30995","studyid","AA-AA-000-0000","Site"
"30995","invid","30995","Site"
"30995","InvestigatorFirstName","John","Site"
"30995","InvestigatorLastName","Doe","Site"
"30995","site_status","Active","Site"
"30995","site_active_dt","2012-03-01","Site"
"30995","City","Newtown Square","Site"
"30995","State","PA","Site"
"30995","Country","US","Site"
"17815","studyid","AA-AA-000-0000","Site"
"17815","invid","17815","Site"
"17815","InvestigatorFirstName","Fred","Site"
"17815","InvestigatorLastName","Deer","Site"
"17815","site_status","Active","Site"
"17815","site_active_dt","2012-03-01","Site"
"17815","City","Tokyo","Site"
"17815","State","Kanto","Site"
"17815","Country","Japan","Site"
"18179","studyid","AA-AA-000-0000","Site"
"18179","invid","18179","Site"
"18179","InvestigatorFirstName","John","Site"
"18179","InvestigatorLastName","Smith","Site"
"18179","site_status","Active","Site"
"18179","site_active_dt","2012-03-01","Site"
"18179","City","Kumamoto","Site"
"18179","State","Kumamoto Prefecture","Site"
"18179","Country","Japan","Site"
"24964","studyid","AA-AA-000-0000","Site"
"24964","invid","24964","Site"
"24964","InvestigatorFirstName","Joanne","Site"
"24964","InvestigatorLastName","Deer","Site"
"24964","site_status","Active","Site"
"24964","site_active_dt","2012-03-01","Site"
"24964","City","Milton Keynes","Site"
"24964","State","Buckinghamshire","Site"
"24964","Country","UK","Site"
"6453","studyid","AA-AA-000-0000","Site"
"6453","invid","6453","Site"
"6453","InvestigatorFirstName","Joanne","Site"
"6453","InvestigatorLastName","Doe","Site"
"6453","site_status","Active","Site"
"6453","site_active_dt","2012-03-01","Site"
"6453","City","Tokyo","Site"
"6453","State","Kanto","Site"
"6453","Country","Japan","Site"
"24917","studyid","AA-AA-000-0000","Site"
"24917","invid","24917","Site"
"24917","InvestigatorFirstName","Fred","Site"
"24917","InvestigatorLastName","Doe","Site"
"24917","site_status","Active","Site"
"24917","site_active_dt","2012-03-01","Site"
"24917","City","Milton Keynes","Site"
"24917","State","Buckinghamshire","Site"
"24917","Country","UK","Site"
"38758","studyid","AA-AA-000-0000","Site"
"38758","invid","38758","Site"
"38758","InvestigatorFirstName","Fred","Site"
"38758","InvestigatorLastName","Smith","Site"
"38758","site_status","Active","Site"
"38758","site_active_dt","2012-03-01","Site"
"38758","City","Tokyo","Site"
"38758","State","Kanto","Site"
"38758","Country","Japan","Site"
"30816","studyid","AA-AA-000-0000","Site"
"30816","invid","30816","Site"
"30816","InvestigatorFirstName","John","Site"
"30816","InvestigatorLastName","Smith","Site"
"30816","site_status","Active","Site"
"30816","site_active_dt","2012-03-01","Site"
"30816","City","Newtown Square","Site"
"30816","State","PA","Site"
"30816","Country","US","Site"
"37912","studyid","AA-AA-000-0000","Site"
"37912","invid","37912","Site"
"37912","InvestigatorFirstName","John","Site"
"37912","InvestigatorLastName","Deer","Site"
"37912","site_status","Active","Site"
"37912","site_active_dt","2012-03-01","Site"
"37912","City","Milton Keynes","Site"
"37912","State","Buckinghamshire","Site"
"37912","Country","UK","Site"
"9815","studyid","AA-AA-000-0000","Site"
"9815","invid","9815","Site"
"9815","InvestigatorFirstName","John","Site"
"9815","InvestigatorLastName","Deer","Site"
"9815","site_status","Active","Site"
"9815","site_active_dt","2012-03-01","Site"
"9815","City","London","Site"
"9815","State","Greater London","Site"
"9815","Country","UK","Site"
"13139","studyid","AA-AA-000-0000","Site"
"13139","invid","13139","Site"
"13139","InvestigatorFirstName","Fred","Site"
"13139","InvestigatorLastName","Smith","Site"
"13139","site_status","Active","Site"
"13139","site_active_dt","2012-03-01","Site"
"13139","City","Foster City","Site"
"13139","State","CA","Site"
"13139","Country","US","Site"
"8290","studyid","AA-AA-000-0000","Site"
"8290","invid","8290","Site"
"8290","InvestigatorFirstName","John","Site"
"8290","InvestigatorLastName","Deer","Site"
"8290","site_status","Active","Site"
"8290","site_active_dt","2012-03-01","Site"
"8290","City","Kumamoto","Site"
"8290","State","Kumamoto Prefecture","Site"
"8290","Country","Japan","Site"
"16424","studyid","AA-AA-000-0000","Site"
"16424","invid","16424","Site"
"16424","InvestigatorFirstName","Fred","Site"
"16424","InvestigatorLastName","Smith","Site"
"16424","site_status","Active","Site"
"16424","site_active_dt","2012-03-01","Site"
"16424","City","Kumamoto","Site"
"16424","State","Kumamoto Prefecture","Site"
"16424","Country","Japan","Site"
"6452","studyid","AA-AA-000-0000","Site"
"6452","invid","6452","Site"
"6452","InvestigatorFirstName","John","Site"
"6452","InvestigatorLastName","Smith","Site"
"6452","site_status","Active","Site"
"6452","site_active_dt","2012-03-01","Site"
"6452","City","Tokyo","Site"
"6452","State","Kanto","Site"
"6452","Country","Japan","Site"
"38166","studyid","AA-AA-000-0000","Site"
"38166","invid","38166","Site"
"38166","InvestigatorFirstName","Fred","Site"
"38166","InvestigatorLastName","Doe","Site"
"38166","site_status","Active","Site"
"38166","site_active_dt","2012-03-01","Site"
"38166","City","London","Site"
"38166","State","Greater London","Site"
"38166","Country","UK","Site"
"24867","studyid","AA-AA-000-0000","Site"
"24867","invid","24867","Site"
"24867","InvestigatorFirstName","Fred","Site"
"24867","InvestigatorLastName","Deer","Site"
"24867","site_status","Active","Site"
"24867","site_active_dt","2012-03-01","Site"
"24867","City","Newtown Square","Site"
"24867","State","PA","Site"
"24867","Country","US","Site"
"17444","studyid","AA-AA-000-0000","Site"
"17444","invid","17444","Site"
"17444","InvestigatorFirstName","Fred","Site"
"17444","InvestigatorLastName","Smith","Site"
"17444","site_status","Active","Site"
"17444","site_active_dt","2012-03-01","Site"
"17444","City","London","Site"
"17444","State","Greater London","Site"
"17444","Country","UK","Site"
"18549","studyid","AA-AA-000-0000","Site"
"18549","invid","18549","Site"
"18549","InvestigatorFirstName","Fred","Site"
"18549","InvestigatorLastName","Doe","Site"
"18549","site_status","Active","Site"
"18549","site_active_dt","2012-03-01","Site"
"18549","City","Newtown Square","Site"
"18549","State","PA","Site"
"18549","Country","US","Site"
"21015","studyid","AA-AA-000-0000","Site"
"21015","invid","21015","Site"
"21015","InvestigatorFirstName","Joanne","Site"
"21015","InvestigatorLastName","Smith","Site"
"21015","site_status","Active","Site"
"21015","site_active_dt","2012-03-01","Site"
"21015","City","Kumamoto","Site"
"21015","State","Kumamoto Prefecture","Site"
"21015","Country","Japan","Site"
"14169","studyid","AA-AA-000-0000","Site"
"14169","invid","14169","Site"
"14169","InvestigatorFirstName","John","Site"
"14169","InvestigatorLastName","Doe","Site"
"14169","site_status","Active","Site"
"14169","site_active_dt","2012-03-01","Site"
"14169","City","Milton Keynes","Site"
"14169","State","Buckinghamshire","Site"
"14169","Country","UK","Site"
"18033","studyid","AA-AA-000-0000","Site"
"18033","invid","18033","Site"
"18033","InvestigatorFirstName","John","Site"
"18033","InvestigatorLastName","Smith","Site"
"18033","site_status","Active","Site"
"18033","site_active_dt","2012-03-01","Site"
"18033","City","Milton Keynes","Site"
"18033","State","Buckinghamshire","Site"
"18033","Country","UK","Site"
"30019","studyid","AA-AA-000-0000","Site"
"30019","invid","30019","Site"
"30019","InvestigatorFirstName","John","Site"
"30019","InvestigatorLastName","Smith","Site"
"30019","site_status","Active","Site"
"30019","site_active_dt","2012-03-01","Site"
"30019","City","Kumamoto","Site"
"30019","State","Kumamoto Prefecture","Site"
"30019","Country","Japan","Site"
"34326","studyid","AA-AA-000-0000","Site"
"34326","invid","34326","Site"
"34326","InvestigatorFirstName","Joanne","Site"
"34326","InvestigatorLastName","Smith","Site"
"34326","site_status","Active","Site"
"34326","site_active_dt","2012-03-01","Site"
"34326","City","Newtown Square","Site"
"34326","State","PA","Site"
"34326","Country","US","Site"
"34664","studyid","AA-AA-000-0000","Site"
"34664","invid","34664","Site"
"34664","InvestigatorFirstName","Fred","Site"
"34664","InvestigatorLastName","Deer","Site"
"34664","site_status","Active","Site"
"34664","site_active_dt","2012-03-01","Site"
"34664","City","Foster City","Site"
"34664","State","CA","Site"
"34664","Country","US","Site"
"20869","studyid","AA-AA-000-0000","Site"
"20869","invid","20869","Site"
"20869","InvestigatorFirstName","Fred","Site"
"20869","InvestigatorLastName","Deer","Site"
"20869","site_status","Active","Site"
"20869","site_active_dt","2012-03-01","Site"
"20869","City","Milton Keynes","Site"
"20869","State","Buckinghamshire","Site"
"20869","Country","UK","Site"
"35223","studyid","AA-AA-000-0000","Site"
"35223","invid","35223","Site"
"35223","InvestigatorFirstName","Fred","Site"
"35223","InvestigatorLastName","Smith","Site"
"35223","site_status","Active","Site"
"35223","site_active_dt","2012-03-01","Site"
"35223","City","Kumamoto","Site"
"35223","State","Kumamoto Prefecture","Site"
"35223","Country","Japan","Site"
"10531","studyid","AA-AA-000-0000","Site"
"10531","invid","10531","Site"
"10531","InvestigatorFirstName","Fred","Site"
"10531","InvestigatorLastName","Doe","Site"
"10531","site_status","Active","Site"
"10531","site_active_dt","2012-03-01","Site"
"10531","City","Kumamoto","Site"
"10531","State","Kumamoto Prefecture","Site"
"10531","Country","Japan","Site"
"9044","studyid","AA-AA-000-0000","Site"
"9044","invid","9044","Site"
"9044","InvestigatorFirstName","John","Site"
"9044","InvestigatorLastName","Deer","Site"
"9044","site_status","Active","Site"
"9044","site_active_dt","2012-03-01","Site"
"9044","City","Milton Keynes","Site"
"9044","State","Buckinghamshire","Site"
"9044","Country","UK","Site"
"4723","studyid","AA-AA-000-0000","Site"
"4723","invid","4723","Site"
"4723","InvestigatorFirstName","Joanne","Site"
"4723","InvestigatorLastName","Deer","Site"
"4723","site_status","Active","Site"
"4723","site_active_dt","2012-03-01","Site"
"4723","City","London","Site"
"4723","State","Greater London","Site"
"4723","Country","UK","Site"
"4659","studyid","AA-AA-000-0000","Site"
"4659","invid","4659","Site"
"4659","InvestigatorFirstName","Joanne","Site"
"4659","InvestigatorLastName","Deer","Site"
"4659","site_status","Active","Site"
"4659","site_active_dt","2012-03-01","Site"
"4659","City","Newtown Square","Site"
"4659","State","PA","Site"
"4659","Country","US","Site"
"18244","studyid","AA-AA-000-0000","Site"
"18244","invid","18244","Site"
"18244","InvestigatorFirstName","Joanne","Site"
"18244","InvestigatorLastName","Deer","Site"
"18244","site_status","Active","Site"
"18244","site_active_dt","2012-03-01","Site"
"18244","City","Newtown Square","Site"
"18244","State","PA","Site"
"18244","Country","US","Site"
"30516","studyid","AA-AA-000-0000","Site"
"30516","invid","30516","Site"
"30516","InvestigatorFirstName","Fred","Site"
"30516","InvestigatorLastName","Doe","Site"
"30516","site_status","Active","Site"
"30516","site_active_dt","2012-03-01","Site"
"30516","City","Newtown Square","Site"
"30516","State","PA","Site"
"30516","Country","US","Site"
"18816","studyid","AA-AA-000-0000","Site"
"18816","invid","18816","Site"
"18816","InvestigatorFirstName","Joanne","Site"
"18816","InvestigatorLastName","Deer","Site"
"18816","site_status","Active","Site"
"18816","site_active_dt","2012-03-01","Site"
"18816","City","Newtown Square","Site"
"18816","State","PA","Site"
"18816","Country","US","Site"
"34903","ParticipantCount","2","Site"
"34903","SiteCount","1","Site"
"14729","ParticipantCount","7","Site"
"14729","SiteCount","1","Site"
"16992","ParticipantCount","8","Site"
"16992","SiteCount","1","Site"
"534","ParticipantCount","8","Site"
"534","SiteCount","1","Site"
"34713","ParticipantCount","13","Site"
"34713","SiteCount","1","Site"
"12432","ParticipantCount","5","Site"
"12432","SiteCount","1","Site"
"4695","ParticipantCount","5","Site"
"4695","SiteCount","1","Site"
"24867","ParticipantCount","2","Site"
"24867","SiteCount","1","Site"
"33633","ParticipantCount","1","Site"
"33633","SiteCount","1","Site"
"17187","ParticipantCount","14","Site"
"17187","SiteCount","1","Site"
"32913","ParticipantCount","5","Site"
"32913","SiteCount","1","Site"
"30729","ParticipantCount","7","Site"
"30729","SiteCount","1","Site"
"12417","ParticipantCount","11","Site"
"12417","SiteCount","1","Site"
"28676","ParticipantCount","9","Site"
"28676","SiteCount","1","Site"
"30019","ParticipantCount","3","Site"
"30019","SiteCount","1","Site"
"17172","ParticipantCount","8","Site"
"17172","SiteCount","1","Site"
"17961","ParticipantCount","7","Site"
"17961","SiteCount","1","Site"
"1028","ParticipantCount","3","Site"
"1028","SiteCount","1","Site"
"14393","ParticipantCount","6","Site"
"14393","SiteCount","1","Site"
"27025","ParticipantCount","3","Site"
"27025","SiteCount","1","Site"
"13333","ParticipantCount","4","Site"
"13333","SiteCount","1","Site"
"531","ParticipantCount","12","Site"
"531","SiteCount","1","Site"
"1881","ParticipantCount","6","Site"
"1881","SiteCount","1","Site"
"16498","ParticipantCount","9","Site"
"16498","SiteCount","1","Site"
"12407","ParticipantCount","3","Site"
"12407","SiteCount","1","Site"
"14164","ParticipantCount","4","Site"
"14164","SiteCount","1","Site"
"4723","ParticipantCount","1","Site"
"4723","SiteCount","1","Site"
"14449","ParticipantCount","3","Site"
"14449","SiteCount","1","Site"
"24680","ParticipantCount","2","Site"
"24680","SiteCount","1","Site"
"38711","ParticipantCount","6","Site"
"38711","SiteCount","1","Site"
"38758","ParticipantCount","2","Site"
"38758","SiteCount","1","Site"
"17808","ParticipantCount","12","Site"
"17808","SiteCount","1","Site"
"14648","ParticipantCount","4","Site"
"14648","SiteCount","1","Site"
"9075","ParticipantCount","5","Site"
"9075","SiteCount","1","Site"
"10497","ParticipantCount","4","Site"
"10497","SiteCount","1","Site"
"4354","ParticipantCount","4","Site"
"4354","SiteCount","1","Site"
"18549","ParticipantCount","2","Site"
"18549","SiteCount","1","Site"
"10371","ParticipantCount","3","Site"
"10371","SiteCount","1","Site"
"39000","ParticipantCount","4","Site"
"39000","SiteCount","1","Site"
"29254","ParticipantCount","2","Site"
"29254","SiteCount","1","Site"
"17444","ParticipantCount","2","Site"
"17444","SiteCount","1","Site"
"34343","ParticipantCount","2","Site"
"34343","SiteCount","1","Site"
"37702","ParticipantCount","11","Site"
"37702","SiteCount","1","Site"
"10624","ParticipantCount","4","Site"
"10624","SiteCount","1","Site"
"35223","ParticipantCount","5","Site"
"35223","SiteCount","1","Site"
"28689","ParticipantCount","6","Site"
"28689","SiteCount","1","Site"
"5927","ParticipantCount","7","Site"
"5927","SiteCount","1","Site"
"39048","ParticipantCount","2","Site"
"39048","SiteCount","1","Site"
"29192","ParticipantCount","4","Site"
"29192","SiteCount","1","Site"
"6530","ParticipantCount","5","Site"
"6530","SiteCount","1","Site"
"38404","ParticipantCount","5","Site"
"38404","SiteCount","1","Site"
"25605","ParticipantCount","6","Site"
"25605","SiteCount","1","Site"
"18244","ParticipantCount","2","Site"
"18244","SiteCount","1","Site"
"18548","ParticipantCount","7","Site"
"18548","SiteCount","1","Site"
"21380","ParticipantCount","7","Site"
"21380","SiteCount","1","Site"
"37728","ParticipantCount","9","Site"
"37728","SiteCount","1","Site"
"37186","ParticipantCount","15","Site"
"37186","SiteCount","1","Site"
"18033","ParticipantCount","2","Site"
"18033","SiteCount","1","Site"
"21015","ParticipantCount","1","Site"
"21015","SiteCount","1","Site"
"30776","ParticipantCount","3","Site"
"30776","SiteCount","1","Site"
"8290","ParticipantCount","1","Site"
"8290","SiteCount","1","Site"
"16996","ParticipantCount","5","Site"
"16996","SiteCount","1","Site"
"38166","ParticipantCount","4","Site"
"38166","SiteCount","1","Site"
"34326","ParticipantCount","1","Site"
"34326","SiteCount","1","Site"
"30516","ParticipantCount","2","Site"
"30516","SiteCount","1","Site"
"33620","ParticipantCount","6","Site"
"33620","SiteCount","1","Site"
"9522","ParticipantCount","11","Site"
"9522","SiteCount","1","Site"
"34869","ParticipantCount","5","Site"
"34869","SiteCount","1","Site"
"24964","ParticipantCount","5","Site"
"24964","SiteCount","1","Site"
"6209","ParticipantCount","3","Site"
"6209","SiteCount","1","Site"
"13139","ParticipantCount","7","Site"
"13139","SiteCount","1","Site"
"14105","ParticipantCount","5","Site"
"14105","SiteCount","1","Site"
"33824","ParticipantCount","6","Site"
"33824","SiteCount","1","Site"
"26115","ParticipantCount","9","Site"
"26115","SiteCount","1","Site"
"8560","ParticipantCount","10","Site"
"8560","SiteCount","1","Site"
"5968","ParticipantCount","7","Site"
"5968","SiteCount","1","Site"
"30212","ParticipantCount","4","Site"
"30212","SiteCount","1","Site"
"25664","ParticipantCount","1","Site"
"25664","SiteCount","1","Site"
"20869","ParticipantCount","1","Site"
"20869","SiteCount","1","Site"
"37908","ParticipantCount","7","Site"
"37908","SiteCount","1","Site"
"30995","ParticipantCount","2","Site"
"30995","SiteCount","1","Site"
"13081","ParticipantCount","5","Site"
"13081","SiteCount","1","Site"
"8995","ParticipantCount","6","Site"
"8995","SiteCount","1","Site"
"16725","ParticipantCount","2","Site"
"16725","SiteCount","1","Site"
"257","ParticipantCount","2","Site"
"257","SiteCount","1","Site"
"25970","ParticipantCount","3","Site"
"25970","SiteCount","1","Site"
"34355","ParticipantCount","6","Site"
"34355","SiteCount","1","Site"
"6022","ParticipantCount","5","Site"
"6022","SiteCount","1","Site"
"18777","ParticipantCount","11","Site"
"18777","SiteCount","1","Site"
"10388","ParticipantCount","5","Site"
"10388","SiteCount","1","Site"
"17731","ParticipantCount","3","Site"
"17731","SiteCount","1","Site"
"34071","ParticipantCount","6","Site"
"34071","SiteCount","1","Site"
"37191","ParticipantCount","2","Site"
"37191","SiteCount","1","Site"
"18179","ParticipantCount","2","Site"
"18179","SiteCount","1","Site"
"31107","ParticipantCount","14","Site"
"31107","SiteCount","1","Site"
"34696","ParticipantCount","6","Site"
"34696","SiteCount","1","Site"
"9044","ParticipantCount","3","Site"
"9044","SiteCount","1","Site"
