"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag","MetricID","SnapshotDate","StudyID"
"SITE2883","Site",3,95,0.0315789473684211,-0.44923278479634,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE3289","Site",9,301,0.0299003322259136,-0.909768654258922,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE3719","Site",4,135,0.0296296296296296,-0.621170999095253,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE4959","Site",14,477,0.0293501048218029,-1.19071170241481,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE8786","Site",10,345,0.0289855072463768,-1.03825393100735,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE4155","Site",1,35,0.0285714285714286,-0.339959243627142,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE1257","Site",6,214,0.0280373831775701,-0.870163557768147,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE7809","Site",9,322,0.0279503105590062,-1.07329571323463,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE8857","Site",2,73,0.0273972602739726,-0.528906785257549,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE2980","Site",3,110,0.0272727272727273,-0.654192350316698,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE3353","Site",3,113,0.0265486725663717,-0.692159535847853,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE8354","Site",5,194,0.0257731958762887,-0.947763434651094,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE1544","Site",2,79,0.0253164556962025,-0.620153022142861,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE5062","Site",3,120,0.025,-0.777430616652924,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE9858","Site",2,90,0.0222222222222222,-0.772929063762334,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE7004","Site",5,292,0.0171232876712329,-1.721721038723,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE6184","Site",1,59,0.0169491525423729,-0.778980441878682,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE6832","Site",2,122,0.0163934426229508,-1.14337267757796,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE5611","Site",2,126,0.0158730158730159,-1.18405669026387,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE6410","Site",2,158,0.0126582278481013,-1.47872765876234,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE8768","Site",0,107,0,-1.71204715793777,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE6572","Site",0,71,0,-1.39461075010566,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE1934","Site",0,67,0,-1.35475647553761,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE3871","Site",0,40,0,-1.04677617616742,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE8084","Site",0,38,0,-1.02027121141494,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE7543","Site",0,32,0,-0.936265074855063,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE4754","Site",0,30,0,-0.906534760637325,0,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE6440","Site",3,2,1.5,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE4612","Site",1,6,0.166666666666667,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE4744","Site",1,6,0.166666666666667,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE4976","Site",1,6,0.166666666666667,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE1935","Site",4,26,0.153846153846154,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE4703","Site",2,17,0.117647058823529,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE9082","Site",2,20,0.1,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE6068","Site",1,11,0.0909090909090909,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE3759","Site",2,28,0.0714285714285714,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE1841","Site",1,23,0.0434782608695652,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE4028","Site",1,24,0.0416666666666667,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE7913","Site",1,24,0.0416666666666667,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE7246","Site",1,25,0.04,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE8616","Site",1,27,0.037037037037037,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE4275","Site",1,28,0.0357142857142857,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE4875","Site",0,28,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE4424","Site",0,24,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE1273","Site",0,21,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE9766","Site",0,21,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE6123","Site",0,19,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE8627","Site",0,15,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE8361","Site",0,14,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE5185","Site",0,10,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE7734","Site",0,10,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE2030","Site",0,5,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE2062","Site",0,4,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE5217","Site",0,4,0,NA,NA,"Analysis_kri0003",2012-03-29,"AA-AA-000-0000"
"SITE7838","Site",7,32,0.21875,4.06046290045542,2,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2894","Site",4,39,0.102564102564103,1.49319899371622,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8997","Site",5,49,0.102040816326531,1.65863061893778,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4155","Site",3,35,0.0857142857142857,1.00384672141108,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9395","Site",3,35,0.0857142857142857,1.00384672141108,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE5289","Site",3,36,0.0833333333333333,0.959228498214567,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3839","Site",6,72,0.0833333333333333,1.35655395158982,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE022","Site",4,49,0.0816326530612245,1.07005166873329,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE101","Site",7,89,0.0786516853932584,1.3262552974132,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9516","Site",3,42,0.0714285714285714,0.718216231507261,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3989","Site",19,266,0.0714285714285714,1.8074712122013,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1786","Site",10,141,0.0709219858156028,1.29116859322871,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2323","Site",21,297,0.0707070707070707,1.85866271520002,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7011","Site",22,321,0.0685358255451713,1.77202704994226,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7096","Site",9,132,0.0681818181818182,1.11957362547081,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6184","Site",4,59,0.0677966101694915,0.736309246165142,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4754","Site",2,30,0.0666666666666667,0.499544181240205,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9147","Site",3,45,0.0666666666666667,0.611814174007452,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3719","Site",9,135,0.0666666666666667,1.05969323417169,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3938","Site",9,137,0.0656934306569343,1.02058064077317,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2373","Site",10,155,0.0645161290322581,1.0251688540468,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4260","Site",13,203,0.0640394088669951,1.14523061769017,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4597","Site",3,47,0.0638297872340425,0.545132719879144,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7543","Site",2,32,0.0625,0.418816439614409,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9414","Site",12,194,0.0618556701030928,0.994240572016337,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2901","Site",11,178,0.0617977528089888,0.949175221997123,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8633","Site",19,319,0.0595611285266458,1.10608160875744,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE5062","Site",7,120,0.0583333333333333,0.62298073326408,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4543","Site",3,52,0.0576923076923077,0.391051173663874,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1233","Site",6,106,0.0566037735849057,0.512148120176094,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE5611","Site",7,126,0.0555555555555556,0.509900078213792,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8835","Site",8,144,0.0555555555555556,0.545106112618641,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8764","Site",9,162,0.0555555555555556,0.578172343048319,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4485","Site",32,576,0.0555555555555556,1.09021222523728,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7860","Site",2,37,0.0540540540540541,0.238683003987206,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8517","Site",17,316,0.0537974683544304,0.678739812578498,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8084","Site",2,38,0.0526315789473684,0.205759335449886,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9661","Site",10,190,0.0526315789473684,0.460091861071127,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE958","Site",26,497,0.0523138832997988,0.714944617945066,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE5895","Site",20,385,0.051948051948052,0.59967768085863,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8354","Site",10,194,0.0515463917525773,0.402635489010362,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1544","Site",4,79,0.0506329113924051,0.223484371556656,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8625","Site",28,557,0.0502692998204668,0.558062273788841,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3871","Site",2,40,0.05,0.142532253077646,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4264","Site",12,240,0.05,0.34913129192947,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8786","Site",17,345,0.0492753623188406,0.363139669326125,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE5425","Site",3,61,0.0491803278688525,0.149638414032329,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4323","Site",37,753,0.049136786188579,0.520822901328649,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3068","Site",5,102,0.0490196078431373,0.186811155710317,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE5033","Site",17,349,0.0487106017191977,0.321769737942512,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1748","Site",6,125,0.048,0.159836628727711,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2532","Site",20,417,0.0479616306954436,0.288708970856802,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7004","Site",14,292,0.047945205479452,0.240436234821526,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6155","Site",3,63,0.0476190476190476,0.101014881504429,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE180","Site",12,253,0.0474308300395257,0.19009567164263,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1910","Site",9,191,0.0471204188481675,0.147494148500593,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2192","Site",34,725,0.0468965517241379,0.262525645129636,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4874","Site",8,171,0.0467836257309941,0.121413163295987,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9737","Site",14,301,0.0465116279069767,0.141640996210913,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6900","Site",15,324,0.0462962962962963,0.130983727022716,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3909","Site",16,348,0.0459770114942529,0.111208540793069,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9360","Site",20,436,0.0458715596330275,0.115405818217809,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1934","Site",3,67,0.0447761194029851,0.00829720466433598,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3353","Site",5,113,0.0442477876106195,-0.0123638154261154,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7809","Site",14,322,0.0434782608695652,-0.0777633237843657,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8351","Site",19,440,0.0431818181818182,-0.116521406346773,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3754","Site",5,116,0.0431034482758621,-0.0633061474394073,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE404","Site",4,93,0.043010752688172,-0.0603667361013296,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8788","Site",12,283,0.0424028268551237,-0.147440455910717,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6572","Site",3,71,0.0422535211267606,-0.079033685498455,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2883","Site",4,95,0.0421052631578947,-0.0973744080498406,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1257","Site",9,214,0.0420560747663551,-0.149111645378254,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3081","Site",18,435,0.0413793103448276,-0.270747880863859,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8857","Site",3,73,0.0410958904109589,-0.120889727005237,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6832","Site",5,122,0.040983606557377,-0.161391365955284,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4072","Site",6,149,0.0402684563758389,-0.214324462748917,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE759","Site",11,277,0.0397111913357401,-0.330438169954969,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE216","Site",8,202,0.0396039603960396,-0.288458973437981,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9604","Site",5,127,0.0393700787401575,-0.239582479617641,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6603","Site",16,411,0.0389294403892944,-0.467801787557941,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4590","Site",19,498,0.0381526104417671,-0.586362697819668,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7604","Site",4,105,0.0380952380952381,-0.271666317046454,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6410","Site",6,158,0.0379746835443038,-0.339492950372918,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9888","Site",3,79,0.0379746835443038,-0.240057767373718,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2170","Site",15,396,0.0378787878787879,-0.54532682719904,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE5384","Site",15,399,0.037593984962406,-0.5708272684705,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8210","Site",8,215,0.0372093023255814,-0.442262026727677,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE213","Site",26,699,0.0371959942775393,-0.798891449223485,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9142","Site",30,808,0.0371287128712871,-0.866803839846634,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9346","Site",21,570,0.0368421052631579,-0.756227660353559,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1102","Site",4,111,0.036036036036036,-0.368705093596488,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1727","Site",6,167,0.0359281437125748,-0.457991687629512,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4314","Site",8,228,0.0350877192982456,-0.587423228260144,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4959","Site",16,477,0.0335429769392034,-0.988656544650658,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2923","Site",1,30,0.0333333333333333,-0.252671077192457,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8799","Site",21,633,0.033175355450237,-1.17701366955699,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9580","Site",9,277,0.0324909747292419,-0.825538113926721,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7983","Site",13,413,0.0314769975786925,-1.09292690618881,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1982","Site",7,223,0.031390134529148,-0.808442254460682,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7184","Site",5,161,0.031055900621118,-0.704398247344759,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6405","Site",10,338,0.029585798816568,-1.1319737636751,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4629","Site",10,344,0.0290697674418605,-1.18140951523194,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8768","Site",3,107,0.0280373831775701,-0.702888640840068,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3090","Site",5,212,0.0235849056603774,-1.2564778274493,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3289","Site",7,301,0.0232558139534884,-1.52069021189451,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6384","Site",3,130,0.0230769230769231,-1.00778015282738,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8091","Site",5,224,0.0223214285714286,-1.36945922961862,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9418","Site",1,45,0.0222222222222222,-0.616548199256418,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1750","Site",6,277,0.0216606498194946,-1.56818802988435,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6991","Site",1,49,0.0204081632653061,-0.695685181880203,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2986","Site",5,255,0.0196078431372549,-1.63968341597064,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3077","Site",1,52,0.0192307692307692,-0.751645833439783,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2354","Site",1,53,0.0188679245283019,-0.769722102649379,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2980","Site",2,110,0.0181818181818182,-1.13854762211044,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3415","Site",2,118,0.0169491525423729,-1.23439101516005,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8420","Site",3,180,0.0166666666666667,-1.5401869918288,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3319","Site",2,138,0.0144927536231884,-1.45379673600226,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9858","Site",1,90,0.0111111111111111,-1.30622250718978,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7208","Site",1,91,0.010989010989011,-1.31825812871414,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9884","Site",0,61,0,-1.4329176459133,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4671","Site",0,43,0,-1.20306901358735,0,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6440","Site",1,2,0.5,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7734","Site",3,10,0.3,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE5217","Site",1,4,0.25,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6123","Site",4,19,0.210526315789474,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2030","Site",1,5,0.2,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE5185","Site",2,10,0.2,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE6068","Site",2,11,0.181818181818182,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4976","Site",1,6,0.166666666666667,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9766","Site",3,21,0.142857142857143,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE9082","Site",2,20,0.1,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1841","Site",2,23,0.0869565217391304,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8627","Site",1,15,0.0666666666666667,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4703","Site",1,17,0.0588235294117647,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1273","Site",1,21,0.0476190476190476,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4028","Site",1,24,0.0416666666666667,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4424","Site",1,24,0.0416666666666667,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7913","Site",1,24,0.0416666666666667,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE7246","Site",1,25,0.04,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE1935","Site",1,26,0.0384615384615385,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8616","Site",1,27,0.037037037037037,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE3759","Site",1,28,0.0357142857142857,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4875","Site",1,28,0.0357142857142857,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4275","Site",0,28,0,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE8361","Site",0,14,0,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4612","Site",0,6,0,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE4744","Site",0,6,0,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2062","Site",0,4,0,NA,NA,"Analysis_kri0004",2012-03-29,"AA-AA-000-0000"
"SITE2323","Site",38,480,0.0791666666666667,4.89109172386707,2,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE1982","Site",27,416,0.0649038461538462,3.60199650527355,2,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE1786","Site",21,336,0.0625,3.09307359733417,2,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE4485","Site",55,1056,0.0520833333333333,4.37641591924643,2,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE1750","Site",22,512,0.04296875,2.37287036108642,1,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE5033","Site",26,704,0.0369318181818182,2.25859990689796,1,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE4959","Site",33,912,0.0361842105263158,2.49685862000384,1,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE2192","Site",45,1264,0.0356012658227848,2.87169810075706,1,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE958","Site",32,928,0.0344827586206897,2.34915874279094,1,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE8799","Site",34,1136,0.0299295774647887,2.09724960166456,1,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE8835","Site",12,320,0.0375,1.55598736887195,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE3081","Site",23,912,0.025219298245614,1.41393870743521,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE7004","Site",16,640,0.025,1.16632409787845,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE3989","Site",13,528,0.0246212121212121,1.03090175844441,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE5895","Site",18,736,0.0244565217391304,1.20252462629737,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE8997","Site",3,144,0.0208333333333333,0.389718774954536,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE4264","Site",9,432,0.0208333333333333,0.675012718884758,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE180","Site",10,512,0.01953125,0.638507264009693,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE2532","Site",15,784,0.0191326530612245,0.753613026388184,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE4671","Site",2,112,0.0178571428571429,0.24069342320486,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE4260","Site",8,464,0.0172413793103448,0.446529908787485,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
"SITE8786","Site",11,640,0.0171875,0.519965134090009,0,"Analysis_kri0005",2012-03-29,"AA-AA-000-0000"
